timestamp,price,size,aggressor_side
2026-03-02 12:04:50.879608550,265.920000000,25,A
2026-03-02 12:04:50.879608550,265.920000000,900,A
2026-03-02 12:04:50.879633285,265.920000000,1,A
2026-03-02 12:04:50.879649823,265.920000000,9,A
2026-03-02 12:04:50.879902101,265.930000000,13,B
2026-03-02 12:04:50.879902101,265.940000000,100,B
2026-03-02 12:04:50.879902101,265.940000000,50,B
2026-03-02 12:04:50.879902101,265.940000000,82,B
2026-03-02 12:04:50.879902101,265.940000000,2,B
2026-03-02 12:04:50.879902101,265.940000000,5,B
2026-03-02 12:04:50.879902101,265.940000000,300,B
2026-03-02 12:04:50.879902101,265.940000000,25,B
2026-03-02 12:04:50.879902101,265.940000000,100,B
2026-03-02 12:04:51.073354384,265.960000000,50,B
2026-03-02 12:04:51.073374505,265.960000000,1,B
2026-03-02 12:04:51.598730088,265.955000000,53,A
2026-03-02 12:04:51.598730088,265.950000000,47,A
2026-03-02 12:04:52.243048667,265.950000000,53,A
2026-03-02 12:04:52.243048667,265.950000000,107,A
2026-03-02 12:04:52.665261916,265.940000000,2,A
2026-03-02 12:04:53.072670103,265.940000000,48,A
2026-03-02 12:04:53.073050589,265.940000000,50,A
2026-03-02 12:04:53.610721153,265.950000000,100,A
2026-03-02 12:04:53.610721153,265.950000000,10,A
2026-03-02 12:04:53.701751327,265.940000000,10,A
2026-03-02 12:04:56.758780855,265.935000000,5,A
2026-03-02 12:04:56.758780855,265.930000000,5,A
2026-03-02 12:04:57.363895524,265.940000000,1,B
